nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,class
0.34,0.13,0.34,0.26,0.29,0.24,0.28,0.39,0.28,0.52,0.4,0.26,0.42,0.39,0.42,0.52,0.32,0.52,0.32,0.72,0.33,0.89,0.38,0.52,0.39,0.72,0.39,0.89,stand
0.34,0.13,0.34,0.26,0.29,0.26,0.28,0.41,0.28,0.52,0.39,0.26,0.4,0.39,0.42,0.52,0.32,0.54,0.32,0.72,0.33,0.89,0.38,0.54,0.39,0.72,0.39,0.89,stand
0.34,0.13,0.34,0.24,0.29,0.24,0.28,0.39,0.28,0.52,0.39,0.26,0.4,0.39,0.42,0.52,0.32,0.52,0.32,0.72,0.33,0.89,0.38,0.52,0.39,0.7,0.39,0.89,stand
0.35,0.13,0.34,0.26,0.29,0.26,0.28,0.41,0.28,0.54,0.39,0.24,0.4,0.37,0.42,0.5,0.32,0.54,0.33,0.72,0.33,0.89,0.38,0.52,0.39,0.7,0.39,0.89,stand
0.37,0.13,0.34,0.24,0.29,0.26,0.29,0.41,0.29,0.52,0.39,0.24,0.4,0.37,0.42,0.5,0.33,0.54,0.33,0.72,0.33,0.89,0.39,0.54,0.39,0.72,0.39,0.87,stand
0.38,0.13,0.35,0.26,0.31,0.26,0.31,0.41,0.31,0.52,0.39,0.24,0.42,0.39,0.42,0.52,0.34,0.54,0.33,0.72,0.33,0.89,0.39,0.54,0.39,0.72,0.4,0.89,stand
0.39,0.13,0.37,0.26,0.32,0.26,0.32,0.41,0.33,0.52,0.4,0.26,0.42,0.39,0.43,0.5,0.35,0.54,0.34,0.72,0.33,0.89,0.4,0.54,0.4,0.72,0.4,0.89,stand
0.4,0.13,0.38,0.26,0.34,0.26,0.34,0.41,0.34,0.52,0.43,0.26,0.43,0.39,0.44,0.52,0.37,0.54,0.34,0.72,0.33,0.89,0.42,0.54,0.4,0.72,0.4,0.89,stand
0.42,0.13,0.39,0.26,0.35,0.26,0.35,0.41,0.35,0.52,0.43,0.26,0.44,0.39,0.45,0.52,0.38,0.54,0.35,0.72,0.33,0.87,0.43,0.54,0.4,0.72,0.4,0.89,stand
0.44,0.13,0.4,0.26,0.38,0.26,0.37,0.41,0.37,0.52,0.44,0.26,0.45,0.39,0.46,0.52,0.39,0.52,0.38,0.7,0.33,0.87,0.43,0.52,0.42,0.72,0.4,0.89,stand
0.45,0.15,0.42,0.26,0.39,0.26,0.38,0.41,0.38,0.52,0.45,0.26,0.45,0.39,0.46,0.52,0.4,0.52,0.4,0.7,0.4,0.89,0.44,0.52,0.43,0.7,0.37,0.83,stand
0.45,0.15,0.43,0.26,0.4,0.24,0.39,0.41,0.4,0.52,0.45,0.26,0.46,0.39,0.46,0.52,0.4,0.52,0.42,0.7,0.4,0.89,0.44,0.52,0.44,0.7,0.4,0.87,stand
0.46,0.15,0.43,0.24,0.4,0.24,0.4,0.39,0.42,0.52,0.45,0.26,0.45,0.41,0.46,0.52,0.42,0.52,0.42,0.7,0.4,0.87,0.45,0.52,0.45,0.7,0.45,0.85,stand
0.48,0.15,0.44,0.24,0.42,0.24,0.42,0.39,0.43,0.52,0.46,0.26,0,0,0,0,0.43,0.52,0.43,0.7,0.4,0.89,0.45,0.52,0.46,0.7,0.5,0.87,stand
0.49,0.15,0.45,0.26,0.43,0.26,0.43,0.39,0.44,0.54,0.46,0.24,0,0,0,0,0.45,0.54,0.49,0.72,0.51,0.89,0.46,0.52,0.43,0.72,0.4,0.87,stand
0.49,0.15,0.46,0.26,0.44,0.26,0.44,0.39,0.45,0.54,0.48,0.24,0,0,0,0,0.46,0.54,0.49,0.72,0.51,0.89,0.48,0.52,0.44,0.7,0.4,0.87,stand
0.5,0.13,0.48,0.26,0.45,0.26,0.45,0.39,0.46,0.54,0.5,0.24,0,0,0,0,0.49,0.54,0.5,0.72,0.52,0.91,0.5,0.52,0.45,0.7,0.42,0.85,stand
0.51,0.13,0.49,0.24,0.46,0.26,0.48,0.41,0.49,0.54,0.51,0.24,0,0,0,0,0.5,0.54,0.51,0.72,0.52,0.91,0.52,0.52,0.48,0.7,0.43,0.83,stand
0.52,0.13,0.5,0.24,0.48,0.26,0.49,0.41,0.5,0.54,0.54,0.24,0.56,0.39,0.57,0.48,0.5,0.54,0.51,0.7,0.52,0.91,0.54,0.52,0.5,0.7,0.45,0.81,stand
0.52,0.13,0.51,0.26,0.49,0.26,0.49,0.41,0.51,0.54,0.55,0.24,0.56,0.37,0.59,0.5,0.51,0.54,0.52,0.72,0.52,0.91,0.55,0.52,0.55,0.7,0.5,0.83,stand
0.54,0.13,0.52,0.26,0.49,0.26,0.5,0.44,0.51,0.54,0.56,0.24,0.59,0.39,0.6,0.5,0.52,0.54,0.52,0.72,0.52,0.91,0.57,0.52,0.59,0.7,0.56,0.78,stand
0.54,0.13,0.54,0.26,0.49,0.26,0.49,0.41,0.5,0.54,0.57,0.24,0.6,0.37,0.61,0.5,0.54,0.54,0.52,0.72,0.52,0.91,0.59,0.54,0.6,0.7,0.61,0.87,stand
0.55,0.13,0.55,0.24,0.5,0.26,0.5,0.41,0.5,0.54,0.59,0.24,0.61,0.39,0.62,0.52,0.54,0.54,0.52,0.74,0.52,0.91,0.6,0.54,0.61,0.72,0.63,0.89,stand
0.55,0.13,0.56,0.24,0.5,0.26,0.5,0.41,0.5,0.54,0.61,0.24,0.63,0.39,0.65,0.52,0.55,0.54,0.54,0.72,0.52,0.91,0.61,0.54,0.62,0.72,0.65,0.89,stand
0.57,0.11,0.57,0.24,0.52,0.26,0.51,0.41,0.51,0.54,0.63,0.24,0.65,0.37,0.66,0.52,0.56,0.54,0.54,0.72,0.52,0.89,0.62,0.54,0.63,0.72,0.66,0.91,stand
0.59,0.11,0.6,0.24,0.55,0.24,0.54,0.39,0.52,0.54,0.66,0.24,0.67,0.39,0.67,0.52,0.57,0.52,0.55,0.72,0.52,0.89,0.63,0.52,0.65,0.72,0.66,0.91,stand
0.61,0.11,0.62,0.24,0.56,0.24,0.55,0.39,0.55,0.54,0.67,0.22,0.68,0.37,0.68,0.52,0.59,0.54,0.56,0.72,0.54,0.89,0.65,0.54,0.66,0.74,0.66,0.94,stand
0.62,0.11,0.63,0.24,0.57,0.24,0.56,0.39,0.55,0.52,0.68,0.24,0.71,0.39,0.71,0.52,0.59,0.54,0.57,0.72,0.55,0.89,0.66,0.54,0.66,0.74,0.66,0.91,stand
0.65,0.11,0.65,0.24,0.59,0.24,0.57,0.39,0.57,0.52,0.7,0.24,0.72,0.39,0.71,0.52,0.6,0.54,0.57,0.72,0.56,0.89,0.66,0.57,0.66,0.76,0.66,0.91,stand
0.65,0.11,0.65,0.24,0.6,0.24,0.57,0.39,0.59,0.48,0.7,0.24,0.73,0.39,0.7,0.48,0.6,0.54,0.59,0.74,0.6,0.91,0.67,0.57,0.66,0.76,0.66,0.94,stand
0.65,0.11,0.65,0.24,0.61,0.24,0.59,0.39,0.61,0.46,0.7,0.24,0.72,0.39,0.66,0.46,0.61,0.54,0.6,0.74,0.6,0.91,0.67,0.57,0.66,0.76,0.66,0.94,stand
0.65,0.11,0.65,0.24,0.61,0.24,0.59,0.37,0.6,0.44,0.7,0.24,0.72,0.39,0.63,0.46,0.6,0.54,0.6,0.74,0.6,0.91,0.66,0.54,0.66,0.76,0.66,0.94,stand
0.63,0.11,0.65,0.24,0.6,0.24,0.59,0.37,0.6,0.44,0.7,0.24,0.71,0.39,0.62,0.44,0.6,0.54,0.59,0.74,0.6,0.91,0.66,0.54,0.66,0.74,0.66,0.91,stand
0.63,0.11,0.63,0.24,0.6,0.24,0.57,0.39,0.6,0.44,0.68,0.24,0.7,0.39,0.61,0.44,0.6,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.66,0.74,0.66,0.91,stand
0.62,0.11,0.63,0.24,0.59,0.24,0.57,0.37,0.59,0.44,0.67,0.24,0.68,0.39,0.61,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.61,0.11,0.62,0.24,0.57,0.26,0.56,0.39,0.59,0.44,0.67,0.24,0.68,0.39,0.61,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.61,0.13,0.62,0.24,0.57,0.26,0.56,0.39,0.57,0.44,0.66,0.24,0.68,0.39,0.61,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.61,0.13,0.61,0.26,0.57,0.26,0.56,0.39,0.57,0.44,0.66,0.24,0.67,0.39,0.61,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.61,0.13,0.61,0.26,0.56,0.26,0.56,0.39,0.57,0.44,0.66,0.24,0.67,0.39,0.61,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.61,0.13,0.61,0.24,0.56,0.26,0.56,0.39,0.57,0.44,0.66,0.24,0.68,0.39,0.61,0.46,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.61,0.13,0.61,0.24,0.56,0.26,0.55,0.39,0.57,0.44,0.66,0.24,0.68,0.39,0.61,0.46,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.61,0.13,0.61,0.24,0.56,0.26,0.55,0.39,0.57,0.44,0.66,0.24,0.68,0.39,0.62,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.61,0.11,0.61,0.24,0.56,0.26,0.55,0.39,0.57,0.44,0.66,0.24,0.68,0.39,0.62,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.6,0.13,0.61,0.24,0.56,0.26,0.55,0.39,0.59,0.44,0.66,0.24,0.68,0.39,0.62,0.46,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.6,0.11,0.61,0.24,0.56,0.26,0.55,0.39,0.59,0.44,0.66,0.24,0.68,0.39,0.63,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.94,stand
0.6,0.11,0.61,0.24,0.56,0.26,0.55,0.39,0.59,0.44,0.66,0.24,0.68,0.39,0.62,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.6,0.13,0.61,0.24,0.56,0.26,0.55,0.39,0.59,0.44,0.66,0.24,0.68,0.39,0.62,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.94,stand
0.6,0.13,0.61,0.24,0.56,0.26,0.55,0.39,0.59,0.44,0.66,0.24,0.67,0.39,0.62,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.94,stand
0.6,0.13,0.61,0.24,0.56,0.26,0.55,0.39,0.59,0.46,0.66,0.24,0.67,0.39,0.62,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.6,0.13,0.61,0.24,0.56,0.26,0.55,0.39,0.59,0.46,0.66,0.24,0.68,0.39,0.62,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.6,0.13,0.61,0.26,0.56,0.26,0.55,0.39,0.59,0.46,0.66,0.24,0.68,0.39,0.62,0.44,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.94,stand
0.6,0.13,0.61,0.26,0.56,0.26,0.55,0.39,0.59,0.46,0.66,0.24,0.68,0.39,0.62,0.46,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.94,stand
0.6,0.13,0.61,0.26,0.56,0.26,0.55,0.39,0.59,0.46,0.66,0.24,0.68,0.39,0.62,0.46,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.6,0.13,0.61,0.26,0.56,0.26,0.55,0.39,0.59,0.46,0.66,0.24,0.68,0.39,0.62,0.46,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.6,0.13,0.61,0.26,0.56,0.26,0.55,0.39,0.59,0.46,0.66,0.24,0.67,0.39,0.62,0.46,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.6,0.13,0.61,0.26,0.56,0.26,0.56,0.39,0.59,0.48,0.66,0.24,0.67,0.39,0.63,0.48,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.6,0.13,0.61,0.26,0.56,0.26,0.55,0.39,0.56,0.52,0.66,0.24,0.67,0.39,0.65,0.48,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.6,0.13,0.61,0.26,0.56,0.26,0.55,0.39,0.55,0.52,0.66,0.24,0.67,0.39,0.67,0.52,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.94,stand
0.6,0.13,0.61,0.26,0.56,0.26,0.55,0.39,0.54,0.52,0.66,0.24,0.68,0.39,0.68,0.52,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.94,stand
0.6,0.13,0.61,0.26,0.56,0.26,0.55,0.39,0.54,0.54,0.66,0.24,0.68,0.39,0.68,0.52,0.59,0.54,0.59,0.74,0.6,0.89,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.6,0.13,0.61,0.26,0.56,0.26,0.55,0.39,0.55,0.54,0.66,0.24,0.68,0.39,0.67,0.54,0.59,0.54,0.59,0.74,0.6,0.91,0.65,0.54,0.65,0.74,0.66,0.91,stand
0.6,0.13,0.61,0.26,0.56,0.26,0.56,0.41,0.55,0.54,0.66,0.24,0.67,0.39,0.67,0.52,0.59,0.54,0.59,0.74,0.6,0.91,0.63,0.54,0.65,0.74,0.66,0.91,stand
0.6,0.13,0.61,0.26,0.56,0.26,0.56,0.39,0.55,0.54,0.66,0.24,0.67,0.39,0.67,0.52,0.57,0.54,0.59,0.74,0.6,0.91,0.63,0.54,0.65,0.74,0.66,0.91,stand
0.59,0.13,0.61,0.26,0.56,0.26,0.55,0.39,0.55,0.54,0.66,0.24,0.67,0.39,0.67,0.52,0.57,0.54,0.59,0.74,0.6,0.91,0.63,0.54,0.65,0.74,0.66,0.91,stand
0.59,0.13,0.61,0.26,0.56,0.26,0.55,0.41,0.55,0.54,0.66,0.24,0.67,0.39,0.67,0.52,0.57,0.54,0.59,0.74,0.59,0.91,0.63,0.54,0.65,0.74,0.65,0.91,stand
0.59,0.13,0.6,0.26,0.56,0.26,0.55,0.41,0.54,0.54,0.65,0.24,0.67,0.39,0.67,0.54,0.57,0.54,0.59,0.74,0.6,0.91,0.63,0.54,0.65,0.74,0.66,0.91,stand
0.57,0.13,0.6,0.26,0.56,0.26,0.55,0.41,0.54,0.54,0.65,0.24,0.66,0.39,0.66,0.52,0.57,0.54,0.59,0.74,0.6,0.91,0.63,0.54,0.65,0.74,0.66,0.91,stand
0.57,0.13,0.6,0.26,0.55,0.26,0.55,0.41,0.54,0.54,0.63,0.24,0.66,0.39,0.66,0.52,0.57,0.54,0.59,0.74,0.6,0.91,0.62,0.54,0.63,0.74,0.65,0.91,stand
0.56,0.13,0.59,0.26,0.55,0.26,0.55,0.41,0.54,0.54,0.62,0.24,0.65,0.39,0.65,0.52,0.56,0.54,0.59,0.74,0.6,0.91,0.61,0.54,0.63,0.72,0.65,0.89,stand
0.55,0.15,0.59,0.26,0.55,0.26,0.54,0.41,0.54,0.54,0.62,0.24,0.63,0.37,0.63,0.52,0.56,0.54,0.57,0.74,0.6,0.91,0.61,0.54,0.63,0.74,0.65,0.91,stand
0.55,0.15,0.57,0.26,0.55,0.26,0.54,0.41,0.54,0.54,0.61,0.24,0.62,0.37,0.61,0.52,0.55,0.54,0.57,0.74,0.59,0.91,0.59,0.54,0.6,0.72,0.63,0.89,stand
0.54,0.15,0.56,0.26,0.55,0.26,0.54,0.41,0.52,0.52,0.59,0.24,0.61,0.39,0.6,0.52,0.55,0.54,0.56,0.72,0.62,0.87,0.59,0.54,0.57,0.72,0.6,0.89,stand
0.52,0.15,0.56,0.24,0.55,0.24,0.54,0.41,0.51,0.52,0.57,0.24,0.6,0.35,0.57,0.52,0.55,0.52,0.57,0.72,0.59,0.85,0.56,0.54,0.54,0.72,0.59,0.89,stand
0.51,0.15,0.55,0.24,0,0,0,0,0,0,0.56,0.24,0.57,0.35,0.55,0.52,0.54,0.52,0.57,0.72,0,0,0.55,0.54,0.51,0.7,0.51,0.85,stand
0.5,0.15,0.54,0.24,0,0,0,0,0,0,0.55,0.24,0.55,0.37,0.54,0.52,0.52,0.52,0.56,0.72,0.59,0.89,0.52,0.54,0.5,0.7,0.46,0.89,stand
0.49,0.15,0.52,0.24,0.51,0.24,0,0,0,0,0.52,0.24,0.52,0.37,0.52,0.54,0.52,0.54,0.56,0.74,0.59,0.91,0.5,0.54,0.49,0.74,0.45,0.89,stand
0.46,0.15,0.5,0.24,0,0,0,0,0,0,0.5,0.24,0.51,0.39,0.5,0.54,0.51,0.54,0.54,0.72,0.57,0.87,0.49,0.54,0.48,0.74,0.45,0.89,stand
0.44,0.15,0.46,0.24,0,0,0,0,0,0,0.48,0.24,0.48,0.37,0.48,0.52,0.46,0.52,0.5,0.7,0.55,0.83,0.46,0.54,0.46,0.72,0.45,0.91,stand
0.42,0.13,0.45,0.24,0.44,0.24,0,0,0,0,0.46,0.24,0.45,0.39,0.44,0.52,0.45,0.52,0.46,0.7,0.51,0.81,0.45,0.52,0.45,0.7,0.44,0.89,stand
0.4,0.13,0.44,0.24,0.43,0.24,0,0,0,0,0.45,0.24,0.44,0.39,0.42,0.52,0.43,0.52,0.43,0.7,0.45,0.87,0.44,0.52,0.44,0.7,0.44,0.89,stand
0.39,0.13,0.43,0.24,0.42,0.24,0,0,0,0,0.44,0.24,0.43,0.39,0.39,0.52,0.42,0.52,0.43,0.72,0.44,0.87,0.43,0.54,0.44,0.72,0.44,0.89,stand
0.39,0.15,0.4,0.24,0.39,0.26,0.38,0.41,0.35,0.52,0.43,0.24,0.43,0.39,0.39,0.52,0.39,0.54,0.38,0.7,0.37,0.83,0.43,0.54,0.44,0.72,0.44,0.89,stand
0.38,0.15,0.39,0.26,0.37,0.26,0.35,0.39,0.33,0.52,0.43,0.26,0.43,0.39,0.42,0.52,0.37,0.52,0.37,0.67,0.37,0.83,0.42,0.52,0.43,0.7,0.44,0.89,stand
0.37,0.15,0.38,0.26,0.34,0.26,0.33,0.39,0.33,0.5,0.42,0.26,0.43,0.39,0.43,0.52,0.35,0.52,0.37,0.7,0.37,0.85,0.4,0.52,0.42,0.7,0.44,0.87,stand
0.35,0.15,0.37,0.26,0.33,0.26,0.33,0.39,0.32,0.5,0.4,0.26,0.43,0.39,0.43,0.5,0.35,0.52,0.37,0.7,0.37,0.85,0.4,0.52,0.4,0.7,0.44,0.87,stand
0.34,0.15,0.37,0.26,0.33,0.28,0.32,0.41,0.31,0.52,0.4,0.26,0.42,0.37,0.43,0.5,0.34,0.52,0.37,0.7,0.37,0.83,0.39,0.52,0.4,0.67,0.43,0.85,stand
0.34,0.15,0.35,0.26,0.32,0.28,0.32,0.41,0.31,0.52,0.4,0.26,0.42,0.37,0.43,0.5,0.34,0.52,0.35,0.7,0.37,0.83,0.39,0.5,0.4,0.67,0.42,0.83,stand
0.34,0.15,0.35,0.26,0.32,0.28,0.31,0.41,0.31,0.52,0.39,0.26,0.42,0.37,0.43,0.5,0.34,0.52,0.35,0.7,0.37,0.83,0.39,0.5,0.4,0.67,0.42,0.83,stand
0.34,0.15,0.35,0.26,0.32,0.28,0.31,0.41,0.31,0.52,0.39,0.26,0.42,0.37,0.43,0.5,0.34,0.52,0.35,0.67,0.37,0.83,0.39,0.52,0.4,0.67,0.42,0.83,stand
0.34,0.15,0.35,0.26,0.32,0.28,0.31,0.41,0.31,0.52,0.4,0.26,0.42,0.37,0.42,0.5,0.34,0.52,0.35,0.7,0.37,0.83,0.39,0.52,0.42,0.67,0.42,0.83,stand
0.35,0.15,0.37,0.26,0.32,0.28,0.32,0.41,0.31,0.5,0.4,0.26,0.43,0.37,0.42,0.5,0.35,0.52,0.35,0.67,0.37,0.83,0.4,0.52,0.42,0.67,0.42,0.83,stand
0.37,0.15,0.37,0.26,0.33,0.28,0.32,0.41,0.32,0.52,0.42,0.26,0.43,0.39,0.43,0.5,0.35,0.52,0.35,0.7,0.37,0.83,0.4,0.52,0.42,0.67,0.42,0.83,stand
0.37,0.15,0.38,0.26,0.33,0.28,0.33,0.39,0.33,0.52,0.42,0.26,0.43,0.39,0.43,0.5,0.35,0.52,0.35,0.67,0.37,0.83,0.4,0.52,0.42,0.67,0.42,0.83,stand
0.37,0.15,0.38,0.26,0.33,0.28,0.33,0.39,0.33,0.52,0.42,0.26,0.44,0.39,0.44,0.5,0.35,0.52,0.37,0.67,0.37,0.83,0.42,0.52,0.42,0.67,0.42,0.83,stand
0.38,0.15,0.38,0.26,0.33,0.28,0.33,0.39,0.32,0.5,0.42,0.26,0.44,0.39,0.44,0.5,0.35,0.52,0.37,0.7,0.37,0.83,0.42,0.52,0.42,0.67,0.42,0.83,stand
0.38,0.15,0.38,0.26,0.34,0.28,0.33,0.39,0.32,0.5,0.43,0.26,0.44,0.39,0.44,0.5,0.35,0.52,0.37,0.67,0.37,0.83,0.42,0.52,0.42,0.67,0.42,0.85,stand
0.38,0.15,0.38,0.26,0.34,0.28,0.33,0.41,0.33,0.5,0.43,0.26,0.44,0.39,0.44,0.5,0.35,0.52,0.37,0.67,0.37,0.83,0.42,0.52,0.42,0.67,0.42,0.83,stand
0.39,0.15,0.39,0.26,0.34,0.28,0.33,0.41,0.33,0.52,0.43,0.26,0.45,0.39,0.45,0.5,0.37,0.52,0.37,0.7,0.37,0.83,0.42,0.52,0.42,0.67,0.42,0.83,stand
0.39,0.15,0.39,0.26,0.35,0.28,0.34,0.41,0.33,0.5,0.44,0.26,0.45,0.39,0.45,0.5,0.37,0.52,0.37,0.7,0.37,0.83,0.42,0.52,0.42,0.67,0.42,0.83,stand
0.4,0.15,0.4,0.26,0.35,0.26,0.34,0.39,0.34,0.5,0.44,0.26,0.45,0.39,0.45,0.5,0.37,0.52,0.37,0.7,0.37,0.85,0.43,0.52,0.43,0.67,0.42,0.83,stand
0.4,0.15,0.4,0.26,0.35,0.26,0.34,0.39,0.34,0.5,0.45,0.28,0.45,0.39,0.45,0.5,0.37,0.52,0.37,0.7,0.37,0.83,0.43,0.52,0.43,0.67,0.42,0.83,stand
0.4,0.15,0.4,0.26,0.37,0.26,0.34,0.39,0.34,0.5,0.45,0.26,0.46,0.39,0.46,0.5,0.37,0.52,0.37,0.67,0.37,0.83,0.43,0.52,0.43,0.67,0.42,0.83,stand
0.42,0.15,0.42,0.26,0.37,0.26,0.35,0.39,0.34,0.5,0.45,0.28,0.46,0.39,0.46,0.5,0.38,0.52,0.37,0.7,0.37,0.83,0.43,0.52,0.43,0.7,0.42,0.83,stand
0.42,0.17,0.42,0.26,0.37,0.26,0.35,0.39,0.34,0.5,0.45,0.28,0.46,0.39,0.46,0.5,0.38,0.52,0.37,0.7,0.37,0.83,0.43,0.52,0.43,0.7,0.42,0.83,stand
0.43,0.17,0.42,0.26,0.37,0.26,0.35,0.39,0.34,0.5,0.46,0.28,0.46,0.39,0.46,0.5,0.38,0.52,0.37,0.7,0.37,0.83,0.43,0.52,0.43,0.7,0.42,0.83,stand
0.43,0.17,0.42,0.28,0.38,0.26,0.35,0.39,0.34,0.5,0.46,0.28,0.46,0.41,0.46,0.52,0.38,0.52,0.37,0.7,0.37,0.83,0.44,0.52,0.43,0.7,0.42,0.83,stand
0.43,0.17,0.43,0.26,0.38,0.26,0.37,0.39,0.35,0.5,0.46,0.28,0.48,0.39,0.48,0.52,0.38,0.52,0.37,0.7,0.37,0.85,0.44,0.52,0.43,0.7,0.42,0.83,stand
0.43,0.17,0.43,0.28,0.38,0.26,0.37,0.39,0.35,0.5,0.46,0.28,0.48,0.39,0.48,0.5,0.38,0.52,0.37,0.7,0.37,0.83,0.44,0.52,0.43,0.7,0.42,0.83,stand
0.43,0.17,0.43,0.28,0.38,0.26,0.37,0.39,0.35,0.5,0.48,0.28,0.48,0.39,0.48,0.52,0.38,0.5,0.38,0.67,0.37,0.83,0.44,0.52,0.43,0.67,0.42,0.83,stand
0.43,0.17,0.43,0.28,0.38,0.26,0.37,0.39,0.35,0.5,0.48,0.28,0.48,0.41,0.48,0.52,0.38,0.5,0.38,0.67,0.37,0.83,0.44,0.52,0.43,0.67,0.42,0.83,stand
0.43,0.17,0.43,0.28,0.38,0.26,0.37,0.39,0.35,0.5,0.48,0.28,0.48,0.41,0.48,0.52,0.38,0.52,0.38,0.67,0.37,0.85,0.44,0.52,0.43,0.7,0.42,0.83,stand
0.43,0.15,0.43,0.28,0.38,0.26,0.37,0.39,0.35,0.5,0.46,0.28,0.48,0.39,0.48,0.52,0.38,0.52,0.38,0.7,0.37,0.87,0.44,0.52,0.43,0.7,0.42,0.83,stand
0.42,0.15,0.42,0.28,0.37,0.26,0.35,0.39,0.34,0.52,0.46,0.26,0.48,0.39,0.48,0.52,0.38,0.52,0.38,0.7,0.37,0.87,0.44,0.52,0.43,0.7,0.42,0.83,stand
0.4,0.15,0.4,0.28,0.37,0.28,0.34,0.41,0.33,0.52,0.45,0.26,0.46,0.41,0.46,0.52,0.38,0.52,0.37,0.72,0.37,0.89,0.43,0.54,0.43,0.7,0.42,0.83,stand
0.39,0.15,0.39,0.26,0.34,0.26,0.33,0.41,0.33,0.52,0.44,0.26,0.46,0.39,0.46,0.5,0.37,0.52,0.37,0.7,0.37,0.89,0.43,0.52,0.43,0.7,0.42,0.83,stand
0.37,0.13,0.38,0.26,0.33,0.26,0.32,0.41,0.32,0.54,0.43,0.24,0.45,0.37,0.45,0.5,0.35,0.54,0.35,0.72,0.35,0.87,0.42,0.52,0.43,0.67,0.42,0.81,stand
0.35,0.13,0.37,0.26,0.32,0.26,0.31,0.41,0.31,0.54,0.42,0.24,0.44,0.37,0.44,0.5,0.35,0.52,0.35,0.72,0.37,0.89,0.42,0.52,0.43,0.67,0.42,0.81,stand
0.34,0.13,0.35,0.26,0.31,0.26,0.31,0.41,0.29,0.52,0.4,0.24,0.43,0.37,0.44,0.5,0.34,0.54,0.35,0.72,0.35,0.89,0.4,0.52,0.42,0.7,0.4,0.85,stand
0.34,0.13,0.35,0.24,0.29,0.26,0.29,0.41,0.28,0.54,0.4,0.24,0.43,0.37,0.44,0.5,0.34,0.54,0.35,0.74,0.35,0.89,0.4,0.52,0.42,0.74,0.42,0.89,stand
0.34,0.11,0.35,0.24,0.29,0.26,0.29,0.41,0.28,0.54,0.4,0.24,0.43,0.37,0.44,0.52,0.33,0.54,0.34,0.74,0.35,0.91,0.4,0.54,0.4,0.74,0.42,0.91,stand
0.35,0.11,0.35,0.24,0.31,0.26,0.29,0.41,0.28,0.57,0.42,0.24,0.43,0.39,0.44,0.52,0.33,0.54,0.34,0.74,0.35,0.89,0.4,0.54,0.4,0.76,0.4,0.94,stand
